student_name,enrollment_number,branch,date,present,course,year_semester
Student_303,24424571,EE,2026-04-02,0,Circuits,2-1
Student_303,24424571,EE,2026-04-02,0,Electromagnetics,2-1
Student_303,24424571,EE,2026-04-02,1,Network Theory,2-1
Student_303,24424571,EE,2026-04-02,0,Data Science,2-1
Student_303,24424571,EE,2026-04-03,0,Circuits,2-1
Student_303,24424571,EE,2026-04-03,1,Electromagnetics,2-1
Student_303,24424571,EE,2026-04-03,1,Network Theory,2-1
Student_303,24424571,EE,2026-04-03,1,Data Science,2-1
Student_303,24424571,EE,2026-04-04,1,Circuits,2-1
Student_303,24424571,EE,2026-04-04,1,Electromagnetics,2-1
Student_303,24424571,EE,2026-04-04,1,Network Theory,2-1
Student_303,24424571,EE,2026-04-04,1,Data Science,2-1
Student_303,24424571,EE,2026-04-05,0,Circuits,2-1
Student_303,24424571,EE,2026-04-05,1,Electromagnetics,2-1
Student_303,24424571,EE,2026-04-05,0,Network Theory,2-1
Student_303,24424571,EE,2026-04-05,0,Data Science,2-1
Student_303,24424571,EE,2026-04-06,1,Circuits,2-1
Student_303,24424571,EE,2026-04-06,1,Electromagnetics,2-1
Student_303,24424571,EE,2026-04-06,1,Network Theory,2-1
Student_303,24424571,EE,2026-04-06,0,Data Science,2-1
Student_303,24424571,EE,2026-04-07,1,Circuits,2-1
Student_303,24424571,EE,2026-04-07,1,Electromagnetics,2-1
Student_303,24424571,EE,2026-04-07,0,Network Theory,2-1
Student_303,24424571,EE,2026-04-07,0,Data Science,2-1
Student_304,23290775,ME,2026-04-01,1,Thermo,2-1
Student_304,23290775,ME,2026-04-01,1,Mechanics,2-1
Student_304,23290775,ME,2026-04-01,1,Fluid dynamics,2-1
Student_304,23290775,ME,2026-04-01,1,Data Science,2-1
Student_304,23290775,ME,2026-04-02,1,Thermo,2-1
Student_304,23290775,ME,2026-04-02,1,Mechanics,2-1
Student_304,23290775,ME,2026-04-02,0,Fluid dynamics,2-1
Student_304,23290775,ME,2026-04-02,1,Data Science,2-1
Student_304,23290775,ME,2026-04-03,1,Thermo,2-1
Student_304,23290775,ME,2026-04-03,0,Mechanics,2-1
Student_304,23290775,ME,2026-04-03,1,Fluid dynamics,2-1
Student_304,23290775,ME,2026-04-03,0,Data Science,2-1
Student_304,23290775,ME,2026-04-04,0,Thermo,2-1
Student_304,23290775,ME,2026-04-04,0,Mechanics,2-1
Student_304,23290775,ME,2026-04-04,1,Fluid dynamics,2-1
Student_304,23290775,ME,2026-04-04,1,Data Science,2-1
Student_304,23290775,ME,2026-04-05,1,Thermo,2-1
Student_304,23290775,ME,2026-04-05,1,Mechanics,2-1
Student_304,23290775,ME,2026-04-05,1,Fluid dynamics,2-1
Student_304,23290775,ME,2026-04-05,0,Data Science,2-1
Student_304,23290775,ME,2026-04-06,1,Thermo,2-1
Student_304,23290775,ME,2026-04-06,1,Mechanics,2-1
Student_304,23290775,ME,2026-04-06,1,Fluid dynamics,2-1
Student_304,23290775,ME,2026-04-06,1,Data Science,2-1
Student_304,23290775,ME,2026-04-07,0,Thermo,2-1
Student_304,23290775,ME,2026-04-07,1,Mechanics,2-1
Student_304,23290775,ME,2026-04-07,1,Fluid dynamics,2-1
Student_304,23290775,ME,2026-04-07,1,Data Science,2-1
Student_305,24782536,CSE,2026-04-01,1,DSA,2-1
Student_305,24782536,CSE,2026-04-01,1,OS,2-1
Student_305,24782536,CSE,2026-04-01,1,DBMS,2-1
Student_305,24782536,CSE,2026-04-01,1,Data Science,2-1
Student_305,24782536,CSE,2026-04-02,0,DSA,2-1
Student_305,24782536,CSE,2026-04-02,0,OS,2-1
Student_305,24782536,CSE,2026-04-02,1,DBMS,2-1
Student_305,24782536,CSE,2026-04-02,0,Data Science,2-1
Student_305,24782536,CSE,2026-04-03,1,DSA,2-1
Student_305,24782536,CSE,2026-04-03,1,OS,2-1
Student_305,24782536,CSE,2026-04-03,1,DBMS,2-1
Student_305,24782536,CSE,2026-04-03,1,Data Science,2-1
Student_305,24782536,CSE,2026-04-04,1,DSA,2-1
Student_305,24782536,CSE,2026-04-04,1,OS,2-1
Student_305,24782536,CSE,2026-04-04,0,DBMS,2-1
Student_305,24782536,CSE,2026-04-04,0,Data Science,2-1
Student_305,24782536,CSE,2026-04-05,0,DSA,2-1
Student_305,24782536,CSE,2026-04-05,0,OS,2-1
Student_305,24782536,CSE,2026-04-05,0,DBMS,2-1
Student_305,24782536,CSE,2026-04-05,1,Data Science,2-1
Student_305,24782536,CSE,2026-04-06,1,DSA,2-1
Student_305,24782536,CSE,2026-04-06,1,OS,2-1
Student_305,24782536,CSE,2026-04-06,1,DBMS,2-1
Student_305,24782536,CSE,2026-04-06,1,Data Science,2-1
Student_305,24782536,CSE,2026-04-07,1,DSA,2-1
Student_305,24782536,CSE,2026-04-07,0,OS,2-1
Student_305,24782536,CSE,2026-04-07,1,DBMS,2-1
Student_305,24782536,CSE,2026-04-07,1,Data Science,2-1
Student_306,20782580,CE,2026-04-01,1,Structures,2-1
Student_306,20782580,CE,2026-04-01,1,Geotech,2-1
Student_306,20782580,CE,2026-04-01,1,Mechanics of materials,2-1
Student_306,20782580,CE,2026-04-01,1,MSI,2-1
Student_306,20782580,CE,2026-04-02,1,Structures,2-1
Student_306,20782580,CE,2026-04-02,1,Geotech,2-1
Student_306,20782580,CE,2026-04-02,0,Mechanics of materials,2-1
Student_306,20782580,CE,2026-04-02,1,MSI,2-1
Student_306,20782580,CE,2026-04-03,1,Structures,2-1
Student_306,20782580,CE,2026-04-03,1,Geotech,2-1
Student_306,20782580,CE,2026-04-03,0,Mechanics of materials,2-1
Student_306,20782580,CE,2026-04-03,1,MSI,2-1
Student_306,20782580,CE,2026-04-04,0,Structures,2-1
Student_306,20782580,CE,2026-04-04,1,Geotech,2-1
Student_306,20782580,CE,2026-04-04,1,Mechanics of materials,2-1
Student_306,20782580,CE,2026-04-04,0,MSI,2-1
Student_306,20782580,CE,2026-04-05,1,Structures,2-1
Student_306,20782580,CE,2026-04-05,0,Geotech,2-1
Student_306,20782580,CE,2026-04-05,0,Mechanics of materials,2-1
Student_306,20782580,CE,2026-04-05,0,MSI,2-1
Student_306,20782580,CE,2026-04-06,1,Structures,2-1
Student_306,20782580,CE,2026-04-06,0,Geotech,2-1
Student_306,20782580,CE,2026-04-06,1,Mechanics of materials,2-1
Student_306,20782580,CE,2026-04-06,1,MSI,2-1
Student_306,20782580,CE,2026-04-07,1,Structures,2-1
Student_306,20782580,CE,2026-04-07,1,Geotech,2-1
Student_306,20782580,CE,2026-04-07,0,Mechanics of materials,2-1
Student_306,20782580,CE,2026-04-07,0,MSI,2-1
Student_307,24589709,ECE,2026-04-01,1,Signals,2-1
Student_307,24589709,ECE,2026-04-01,1,semiconductors,2-1
Student_307,24589709,ECE,2026-04-01,1,python,2-1
Student_307,24589709,ECE,2026-04-01,1,MSI,2-1
Student_307,24589709,ECE,2026-04-02,1,Signals,2-1
Student_307,24589709,ECE,2026-04-02,1,semiconductors,2-1
Student_307,24589709,ECE,2026-04-02,0,python,2-1
Student_307,24589709,ECE,2026-04-02,1,MSI,2-1
Student_307,24589709,ECE,2026-04-03,1,Signals,2-1
Student_307,24589709,ECE,2026-04-03,1,semiconductors,2-1
Student_307,24589709,ECE,2026-04-03,1,python,2-1
Student_307,24589709,ECE,2026-04-03,1,MSI,2-1
Student_307,24589709,ECE,2026-04-04,1,Signals,2-1
Student_307,24589709,ECE,2026-04-04,0,semiconductors,2-1
Student_307,24589709,ECE,2026-04-04,0,python,2-1
Student_307,24589709,ECE,2026-04-04,1,MSI,2-1
Student_307,24589709,ECE,2026-04-05,1,Signals,2-1
Student_307,24589709,ECE,2026-04-05,1,semiconductors,2-1
Student_307,24589709,ECE,2026-04-05,0,python,2-1
Student_307,24589709,ECE,2026-04-05,0,MSI,2-1
Student_307,24589709,ECE,2026-04-06,1,Signals,2-1
Student_307,24589709,ECE,2026-04-06,1,semiconductors,2-1
Student_307,24589709,ECE,2026-04-06,1,python,2-1
Student_307,24589709,ECE,2026-04-06,1,MSI,2-1
Student_307,24589709,ECE,2026-04-07,1,Signals,2-1
Student_307,24589709,ECE,2026-04-07,0,semiconductors,2-1
Student_307,24589709,ECE,2026-04-07,1,python,2-1
Student_307,24589709,ECE,2026-04-07,1,MSI,2-1
Student_308,23466124,CHEMICAL,2026-04-01,1,Process Control,2-1
Student_308,23466124,CHEMICAL,2026-04-01,1,Reactions,2-1
Student_308,23466124,CHEMICAL,2026-04-01,1,Separation,2-1
Student_308,23466124,CHEMICAL,2026-04-01,1,Data Science,2-1
Student_308,23466124,CHEMICAL,2026-04-02,1,Process Control,2-1
Student_308,23466124,CHEMICAL,2026-04-02,0,Reactions,2-1
Student_308,23466124,CHEMICAL,2026-04-02,0,Separation,2-1
Student_308,23466124,CHEMICAL,2026-04-02,1,Data Science,2-1
Student_308,23466124,CHEMICAL,2026-04-03,1,Process Control,2-1
Student_308,23466124,CHEMICAL,2026-04-03,1,Reactions,2-1
Student_308,23466124,CHEMICAL,2026-04-03,0,Separation,2-1
Student_308,23466124,CHEMICAL,2026-04-03,1,Data Science,2-1
Student_308,23466124,CHEMICAL,2026-04-04,0,Process Control,2-1
Student_308,23466124,CHEMICAL,2026-04-04,0,Reactions,2-1
Student_308,23466124,CHEMICAL,2026-04-04,1,Separation,2-1
Student_308,23466124,CHEMICAL,2026-04-04,0,Data Science,2-1
Student_308,23466124,CHEMICAL,2026-04-05,0,Process Control,2-1
Student_308,23466124,CHEMICAL,2026-04-05,1,Reactions,2-1
Student_308,23466124,CHEMICAL,2026-04-05,1,Separation,2-1
Student_308,23466124,CHEMICAL,2026-04-05,0,Data Science,2-1
Student_308,23466124,CHEMICAL,2026-04-06,0,Process Control,2-1
Student_308,23466124,CHEMICAL,2026-04-06,1,Reactions,2-1
Student_308,23466124,CHEMICAL,2026-04-06,1,Separation,2-1
Student_308,23466124,CHEMICAL,2026-04-06,1,Data Science,2-1
Student_308,23466124,CHEMICAL,2026-04-07,0,Process Control,2-1
Student_308,23466124,CHEMICAL,2026-04-07,1,Reactions,2-1
Student_308,23466124,CHEMICAL,2026-04-07,1,Separation,2-1
Student_308,23466124,CHEMICAL,2026-04-07,0,Data Science,2-1
Student_309,20540826,PHY,2026-04-01,1,Mechanics and Relativity,2-1
Student_309,20540826,PHY,2026-04-01,1,Quantum Mechanics,2-1
Student_309,20540826,PHY,2026-04-01,1,Analog Electronics,2-1
Student_309,20540826,PHY,2026-04-01,0,MSI,2-1
Student_309,20540826,PHY,2026-04-02,1,Mechanics and Relativity,2-1
Student_309,20540826,PHY,2026-04-02,1,Quantum Mechanics,2-1
Student_309,20540826,PHY,2026-04-02,1,Analog Electronics,2-1
Student_309,20540826,PHY,2026-04-02,1,MSI,2-1
Student_309,20540826,PHY,2026-04-03,1,Mechanics and Relativity,2-1
Student_309,20540826,PHY,2026-04-03,1,Quantum Mechanics,2-1
Student_309,20540826,PHY,2026-04-03,1,Analog Electronics,2-1
Student_309,20540826,PHY,2026-04-03,0,MSI,2-1
Student_309,20540826,PHY,2026-04-04,0,Mechanics and Relativity,2-1
Student_309,20540826,PHY,2026-04-04,0,Quantum Mechanics,2-1
Student_309,20540826,PHY,2026-04-04,0,Analog Electronics,2-1
Student_309,20540826,PHY,2026-04-04,0,MSI,2-1
Student_309,20540826,PHY,2026-04-05,0,Mechanics and Relativity,2-1
Student_309,20540826,PHY,2026-04-05,1,Quantum Mechanics,2-1
Student_309,20540826,PHY,2026-04-05,1,Analog Electronics,2-1
Student_309,20540826,PHY,2026-04-05,1,MSI,2-1
Student_309,20540826,PHY,2026-04-06,1,Mechanics and Relativity,2-1
Student_309,20540826,PHY,2026-04-06,1,Quantum Mechanics,2-1
Student_309,20540826,PHY,2026-04-06,1,Analog Electronics,2-1
Student_309,20540826,PHY,2026-04-06,1,MSI,2-1
Student_309,20540826,PHY,2026-04-07,1,Mechanics and Relativity,2-1
Student_309,20540826,PHY,2026-04-07,1,Quantum Mechanics,2-1
Student_309,20540826,PHY,2026-04-07,1,Analog Electronics,2-1
Student_309,20540826,PHY,2026-04-07,1,MSI,2-1
Student_310,23786793,MATH,2026-04-01,1,Calculus,2-1
Student_310,23786793,MATH,2026-04-01,1,Linear Algebra,2-1
Student_310,23786793,MATH,2026-04-01,1,Probability,2-1
Student_310,23786793,MATH,2026-04-01,1,Data Science,2-1
Student_310,23786793,MATH,2026-04-02,1,Calculus,2-1
Student_310,23786793,MATH,2026-04-02,1,Linear Algebra,2-1
Student_310,23786793,MATH,2026-04-02,1,Probability,2-1
Student_310,23786793,MATH,2026-04-02,0,Data Science,2-1
Student_310,23786793,MATH,2026-04-03,1,Calculus,2-1
Student_310,23786793,MATH,2026-04-03,1,Linear Algebra,2-1
Student_310,23786793,MATH,2026-04-03,1,Probability,2-1
Student_310,23786793,MATH,2026-04-03,1,Data Science,2-1
Student_310,23786793,MATH,2026-04-04,0,Calculus,2-1
Student_310,23786793,MATH,2026-04-04,0,Linear Algebra,2-1
Student_310,23786793,MATH,2026-04-04,0,Probability,2-1
Student_310,23786793,MATH,2026-04-04,1,Data Science,2-1
Student_310,23786793,MATH,2026-04-05,1,Calculus,2-1
Student_310,23786793,MATH,2026-04-05,0,Linear Algebra,2-1
Student_310,23786793,MATH,2026-04-05,0,Probability,2-1
Student_310,23786793,MATH,2026-04-05,1,Data Science,2-1
Student_310,23786793,MATH,2026-04-06,1,Calculus,2-1
Student_310,23786793,MATH,2026-04-06,1,Linear Algebra,2-1
Student_310,23786793,MATH,2026-04-06,1,Probability,2-1
Student_310,23786793,MATH,2026-04-06,1,Data Science,2-1
Student_310,23786793,MATH,2026-04-07,1,Calculus,2-1
Student_310,23786793,MATH,2026-04-07,1,Linear Algebra,2-1
Student_310,23786793,MATH,2026-04-07,1,Probability,2-1
Student_310,23786793,MATH,2026-04-07,1,Data Science,2-1
Student_311,22655122,CSE,2026-04-01,1,DSA,2-1
Student_311,22655122,CSE,2026-04-01,1,OS,2-1
Student_311,22655122,CSE,2026-04-01,1,DBMS,2-1
Student_311,22655122,CSE,2026-04-01,1,Data Science,2-1
Student_311,22655122,CSE,2026-04-02,1,DSA,2-1
Student_311,22655122,CSE,2026-04-02,1,OS,2-1
Student_311,22655122,CSE,2026-04-02,1,DBMS,2-1
Student_311,22655122,CSE,2026-04-02,1,Data Science,2-1
Student_311,22655122,CSE,2026-04-03,1,DSA,2-1
Student_311,22655122,CSE,2026-04-03,1,OS,2-1
Student_311,22655122,CSE,2026-04-03,1,DBMS,2-1
Student_311,22655122,CSE,2026-04-03,1,Data Science,2-1
Student_311,22655122,CSE,2026-04-04,1,DSA,2-1
Student_311,22655122,CSE,2026-04-04,1,OS,2-1
Student_311,22655122,CSE,2026-04-04,0,DBMS,2-1
Student_311,22655122,CSE,2026-04-04,0,Data Science,2-1
Student_311,22655122,CSE,2026-04-05,0,DSA,2-1
Student_311,22655122,CSE,2026-04-05,0,OS,2-1
Student_311,22655122,CSE,2026-04-05,1,DBMS,2-1
Student_311,22655122,CSE,2026-04-05,0,Data Science,2-1
Student_311,22655122,CSE,2026-04-06,0,DSA,2-1
Student_311,22655122,CSE,2026-04-06,1,OS,2-1
Student_311,22655122,CSE,2026-04-06,1,DBMS,2-1
Student_311,22655122,CSE,2026-04-06,1,Data Science,2-1
Student_311,22655122,CSE,2026-04-07,1,DSA,2-1
Student_311,22655122,CSE,2026-04-07,1,OS,2-1
Student_311,22655122,CSE,2026-04-07,1,DBMS,2-1
Student_311,22655122,CSE,2026-04-07,1,Data Science,2-1
Student_312,22575012,CHEMICAL,2026-04-01,1,Process Control,2-1
Student_312,22575012,CHEMICAL,2026-04-01,1,Reactions,2-1
Student_312,22575012,CHEMICAL,2026-04-01,1,Separation,2-1
Student_312,22575012,CHEMICAL,2026-04-01,1,Data Science,2-1
Student_312,22575012,CHEMICAL,2026-04-02,1,Process Control,2-1
Student_312,22575012,CHEMICAL,2026-04-02,1,Reactions,2-1
Student_312,22575012,CHEMICAL,2026-04-02,0,Separation,2-1
Student_312,22575012,CHEMICAL,2026-04-02,0,Data Science,2-1
Student_312,22575012,CHEMICAL,2026-04-03,1,Process Control,2-1
Student_312,22575012,CHEMICAL,2026-04-03,1,Reactions,2-1
Student_312,22575012,CHEMICAL,2026-04-03,0,Separation,2-1
Student_312,22575012,CHEMICAL,2026-04-03,1,Data Science,2-1
Student_312,22575012,CHEMICAL,2026-04-04,1,Process Control,2-1
Student_312,22575012,CHEMICAL,2026-04-04,0,Reactions,2-1
Student_312,22575012,CHEMICAL,2026-04-04,1,Separation,2-1
Student_312,22575012,CHEMICAL,2026-04-04,1,Data Science,2-1
Student_312,22575012,CHEMICAL,2026-04-05,0,Process Control,2-1
Student_312,22575012,CHEMICAL,2026-04-05,0,Reactions,2-1
Student_312,22575012,CHEMICAL,2026-04-05,1,Separation,2-1
Student_312,22575012,CHEMICAL,2026-04-05,1,Data Science,2-1
Student_312,22575012,CHEMICAL,2026-04-06,1,Process Control,2-1
Student_312,22575012,CHEMICAL,2026-04-06,1,Reactions,2-1
Student_312,22575012,CHEMICAL,2026-04-06,1,Separation,2-1
Student_312,22575012,CHEMICAL,2026-04-06,1,Data Science,2-1
Student_312,22575012,CHEMICAL,2026-04-07,1,Process Control,2-1
Student_312,22575012,CHEMICAL,2026-04-07,1,Reactions,2-1
Student_312,22575012,CHEMICAL,2026-04-07,1,Separation,2-1
Student_312,22575012,CHEMICAL,2026-04-07,0,Data Science,2-1
Student_313,23450063,ECE,2026-04-01,1,Signals,2-1
Student_313,23450063,ECE,2026-04-01,1,semiconductors,2-1
Student_313,23450063,ECE,2026-04-01,1,python,2-1
Student_313,23450063,ECE,2026-04-01,1,MSI,2-1
Student_313,23450063,ECE,2026-04-02,1,Signals,2-1
Student_313,23450063,ECE,2026-04-02,1,semiconductors,2-1
Student_313,23450063,ECE,2026-04-02,1,python,2-1
Student_313,23450063,ECE,2026-04-02,1,MSI,2-1
Student_313,23450063,ECE,2026-04-03,1,Signals,2-1
Student_313,23450063,ECE,2026-04-03,1,semiconductors,2-1
Student_313,23450063,ECE,2026-04-03,1,python,2-1
Student_313,23450063,ECE,2026-04-03,1,MSI,2-1
Student_313,23450063,ECE,2026-04-04,1,Signals,2-1
Student_313,23450063,ECE,2026-04-04,1,semiconductors,2-1
Student_313,23450063,ECE,2026-04-04,0,python,2-1
Student_313,23450063,ECE,2026-04-04,1,MSI,2-1
Student_313,23450063,ECE,2026-04-05,1,Signals,2-1
Student_313,23450063,ECE,2026-04-05,1,semiconductors,2-1
Student_313,23450063,ECE,2026-04-05,0,python,2-1
Student_313,23450063,ECE,2026-04-05,0,MSI,2-1
Student_313,23450063,ECE,2026-04-06,1,Signals,2-1
Student_313,23450063,ECE,2026-04-06,1,semiconductors,2-1
Student_313,23450063,ECE,2026-04-06,1,python,2-1
Student_313,23450063,ECE,2026-04-06,1,MSI,2-1
Student_313,23450063,ECE,2026-04-07,1,Signals,2-1
Student_313,23450063,ECE,2026-04-07,1,semiconductors,2-1
Student_313,23450063,ECE,2026-04-07,1,python,2-1
Student_313,23450063,ECE,2026-04-07,0,MSI,2-1
Student_314,23478894,CE,2026-04-01,1,Structures,2-1
Student_314,23478894,CE,2026-04-01,1,Geotech,2-1
Student_314,23478894,CE,2026-04-01,0,Mechanics of materials,2-1
Student_314,23478894,CE,2026-04-01,1,MSI,2-1
Student_314,23478894,CE,2026-04-02,1,Structures,2-1
Student_314,23478894,CE,2026-04-02,1,Geotech,2-1
Student_314,23478894,CE,2026-04-02,1,Mechanics of materials,2-1
Student_314,23478894,CE,2026-04-02,1,MSI,2-1
Student_314,23478894,CE,2026-04-03,1,Structures,2-1
Student_314,23478894,CE,2026-04-03,1,Geotech,2-1
Student_314,23478894,CE,2026-04-03,0,Mechanics of materials,2-1
Student_314,23478894,CE,2026-04-03,1,MSI,2-1
Student_314,23478894,CE,2026-04-04,0,Structures,2-1
Student_314,23478894,CE,2026-04-04,1,Geotech,2-1
Student_314,23478894,CE,2026-04-04,0,Mechanics of materials,2-1
Student_314,23478894,CE,2026-04-04,1,MSI,2-1
Student_314,23478894,CE,2026-04-05,1,Structures,2-1
Student_314,23478894,CE,2026-04-05,0,Geotech,2-1
Student_314,23478894,CE,2026-04-05,1,Mechanics of materials,2-1
Student_314,23478894,CE,2026-04-05,0,MSI,2-1
Student_314,23478894,CE,2026-04-06,1,Structures,2-1
Student_314,23478894,CE,2026-04-06,1,Geotech,2-1
Student_314,23478894,CE,2026-04-06,1,Mechanics of materials,2-1
Student_314,23478894,CE,2026-04-06,1,MSI,2-1
Student_314,23478894,CE,2026-04-07,1,Structures,2-1
Student_314,23478894,CE,2026-04-07,1,Geotech,2-1
Student_314,23478894,CE,2026-04-07,0,Mechanics of materials,2-1
Student_314,23478894,CE,2026-04-07,1,MSI,2-1
Student_315,20992982,MATH,2026-04-01,1,Calculus,2-1
Student_315,20992982,MATH,2026-04-01,1,Linear Algebra,2-1
Student_315,20992982,MATH,2026-04-01,1,Probability,2-1
Student_315,20992982,MATH,2026-04-01,1,Data Science,2-1
Student_315,20992982,MATH,2026-04-02,1,Calculus,2-1
Student_315,20992982,MATH,2026-04-02,1,Linear Algebra,2-1
Student_315,20992982,MATH,2026-04-02,1,Probability,2-1
Student_315,20992982,MATH,2026-04-02,1,Data Science,2-1
Student_315,20992982,MATH,2026-04-03,0,Calculus,2-1
Student_315,20992982,MATH,2026-04-03,1,Linear Algebra,2-1
Student_315,20992982,MATH,2026-04-03,1,Probability,2-1
Student_315,20992982,MATH,2026-04-03,0,Data Science,2-1
Student_315,20992982,MATH,2026-04-04,0,Calculus,2-1
Student_315,20992982,MATH,2026-04-04,0,Linear Algebra,2-1
Student_315,20992982,MATH,2026-04-04,1,Probability,2-1
Student_315,20992982,MATH,2026-04-04,0,Data Science,2-1
Student_315,20992982,MATH,2026-04-05,1,Calculus,2-1
Student_315,20992982,MATH,2026-04-05,1,Linear Algebra,2-1
Student_315,20992982,MATH,2026-04-05,1,Probability,2-1
Student_315,20992982,MATH,2026-04-05,1,Data Science,2-1
Student_315,20992982,MATH,2026-04-06,0,Calculus,2-1
Student_315,20992982,MATH,2026-04-06,1,Linear Algebra,2-1
Student_315,20992982,MATH,2026-04-06,1,Probability,2-1
Student_315,20992982,MATH,2026-04-06,1,Data Science,2-1
Student_315,20992982,MATH,2026-04-07,1,Calculus,2-1
Student_315,20992982,MATH,2026-04-07,1,Linear Algebra,2-1
Student_315,20992982,MATH,2026-04-07,1,Probability,2-1
Student_315,20992982,MATH,2026-04-07,1,Data Science,2-1
Student_316,25530254,CSE,2026-04-01,1,DSA,2-1
Student_316,25530254,CSE,2026-04-01,0,OS,2-1
Student_316,25530254,CSE,2026-04-01,1,DBMS,2-1
Student_316,25530254,CSE,2026-04-01,1,Data Science,2-1
Student_316,25530254,CSE,2026-04-02,0,DSA,2-1
Student_316,25530254,CSE,2026-04-02,1,OS,2-1
Student_316,25530254,CSE,2026-04-02,1,DBMS,2-1
Student_316,25530254,CSE,2026-04-02,1,Data Science,2-1
Student_316,25530254,CSE,2026-04-03,1,DSA,2-1
Student_316,25530254,CSE,2026-04-03,1,OS,2-1
Student_316,25530254,CSE,2026-04-03,1,DBMS,2-1
Student_316,25530254,CSE,2026-04-03,1,Data Science,2-1
Student_316,25530254,CSE,2026-04-04,0,DSA,2-1
Student_316,25530254,CSE,2026-04-04,0,OS,2-1
Student_316,25530254,CSE,2026-04-04,0,DBMS,2-1
Student_316,25530254,CSE,2026-04-04,1,Data Science,2-1
Student_316,25530254,CSE,2026-04-05,0,DSA,2-1
Student_316,25530254,CSE,2026-04-05,0,OS,2-1
Student_316,25530254,CSE,2026-04-05,0,DBMS,2-1
Student_316,25530254,CSE,2026-04-05,1,Data Science,2-1
Student_316,25530254,CSE,2026-04-06,1,DSA,2-1
Student_316,25530254,CSE,2026-04-06,1,OS,2-1
Student_316,25530254,CSE,2026-04-06,1,DBMS,2-1
Student_316,25530254,CSE,2026-04-06,0,Data Science,2-1
Student_316,25530254,CSE,2026-04-07,1,DSA,2-1
Student_316,25530254,CSE,2026-04-07,1,OS,2-1
Student_316,25530254,CSE,2026-04-07,0,DBMS,2-1
Student_316,25530254,CSE,2026-04-07,1,Data Science,2-1
Student_317,21498851,CSE,2026-04-01,1,DSA,2-1
Student_317,21498851,CSE,2026-04-01,1,OS,2-1
Student_317,21498851,CSE,2026-04-01,0,DBMS,2-1
Student_317,21498851,CSE,2026-04-01,1,Data Science,2-1
Student_317,21498851,CSE,2026-04-02,1,DSA,2-1
Student_317,21498851,CSE,2026-04-02,1,OS,2-1
Student_317,21498851,CSE,2026-04-02,1,DBMS,2-1
Student_317,21498851,CSE,2026-04-02,1,Data Science,2-1
Student_317,21498851,CSE,2026-04-03,1,DSA,2-1
Student_317,21498851,CSE,2026-04-03,1,OS,2-1
Student_317,21498851,CSE,2026-04-03,1,DBMS,2-1
Student_317,21498851,CSE,2026-04-03,1,Data Science,2-1
Student_317,21498851,CSE,2026-04-04,1,DSA,2-1
Student_317,21498851,CSE,2026-04-04,0,OS,2-1
Student_317,21498851,CSE,2026-04-04,0,DBMS,2-1
Student_317,21498851,CSE,2026-04-04,0,Data Science,2-1
Student_317,21498851,CSE,2026-04-05,1,DSA,2-1
Student_317,21498851,CSE,2026-04-05,0,OS,2-1
Student_317,21498851,CSE,2026-04-05,0,DBMS,2-1
Student_317,21498851,CSE,2026-04-05,0,Data Science,2-1
Student_317,21498851,CSE,2026-04-06,1,DSA,2-1
Student_317,21498851,CSE,2026-04-06,1,OS,2-1
Student_317,21498851,CSE,2026-04-06,0,DBMS,2-1
Student_317,21498851,CSE,2026-04-06,1,Data Science,2-1
Student_317,21498851,CSE,2026-04-07,1,DSA,2-1
Student_317,21498851,CSE,2026-04-07,1,OS,2-1
Student_317,21498851,CSE,2026-04-07,0,DBMS,2-1
Student_317,21498851,CSE,2026-04-07,1,Data Science,2-1
Student_318,23657953,CHEMICAL,2026-04-01,1,Process Control,2-1
Student_318,23657953,CHEMICAL,2026-04-01,1,Reactions,2-1
Student_318,23657953,CHEMICAL,2026-04-01,1,Separation,2-1
Student_318,23657953,CHEMICAL,2026-04-01,1,Data Science,2-1
Student_318,23657953,CHEMICAL,2026-04-02,1,Process Control,2-1
Student_318,23657953,CHEMICAL,2026-04-02,1,Reactions,2-1
Student_318,23657953,CHEMICAL,2026-04-02,1,Separation,2-1
Student_318,23657953,CHEMICAL,2026-04-02,1,Data Science,2-1
Student_318,23657953,CHEMICAL,2026-04-03,0,Process Control,2-1
Student_318,23657953,CHEMICAL,2026-04-03,1,Reactions,2-1
Student_318,23657953,CHEMICAL,2026-04-03,0,Separation,2-1
Student_318,23657953,CHEMICAL,2026-04-03,0,Data Science,2-1
Student_318,23657953,CHEMICAL,2026-04-04,1,Process Control,2-1
Student_318,23657953,CHEMICAL,2026-04-04,1,Reactions,2-1
Student_318,23657953,CHEMICAL,2026-04-04,1,Separation,2-1
Student_318,23657953,CHEMICAL,2026-04-04,0,Data Science,2-1
Student_318,23657953,CHEMICAL,2026-04-05,0,Process Control,2-1
Student_318,23657953,CHEMICAL,2026-04-05,0,Reactions,2-1
Student_318,23657953,CHEMICAL,2026-04-05,1,Separation,2-1
Student_318,23657953,CHEMICAL,2026-04-05,1,Data Science,2-1
Student_318,23657953,CHEMICAL,2026-04-06,1,Process Control,2-1
Student_318,23657953,CHEMICAL,2026-04-06,1,Reactions,2-1
Student_318,23657953,CHEMICAL,2026-04-06,1,Separation,2-1
Student_318,23657953,CHEMICAL,2026-04-06,0,Data Science,2-1
Student_318,23657953,CHEMICAL,2026-04-07,1,Process Control,2-1
Student_318,23657953,CHEMICAL,2026-04-07,0,Reactions,2-1
